Boyut_Bayt,Sifir_Orani,Ortalama_Entropi,Toplam_API,Supheli_API,Etiket
170320,20.49,2.701,1,0,0
33792,36.27,2.665,1,0,0
105888,22.87,4.585,91,1,0
42928,37.11,2.232,1,0,0
15144,19.76,2.611,1,0,0
139264,28.63,2.787,1,0,0
240936,15.94,3.034,1,0,0
112936,22.54,2.838,1,0,0
84792,21.64,3.132,1,0,0
50688,53.89,3.03,0,0,0
267400,18.43,2.727,1,0,0
4096,55.54,2.951,0,0,0
7680,55.36,2.961,0,0,0
140800,24.01,2.88,1,0,0
48128,49.79,2.872,0,0,0
11019104,15.87,5.212,386,2,0
188928,24.0,3.111,1,0,0
14176,16.08,2.902,1,0,0
7495864,1.09,4.279,68,1,0
287880,15.39,5.531,111,1,0
62208,32.36,2.979,0,0,0
14248,15.39,2.442,1,0,0
45056,59.06,2.732,0,0,0
491896,45.71,4.842,472,1,0
25424,12.23,2.69,1,0,0
18463792,39.26,3.763,153,2,0
260512,13.43,4.443,44,0,0
1986496,17.3,4.243,520,1,0
78688,12.06,3.006,1,0,0
27960,10.44,2.579,1,0,0
20832,19.33,2.917,1,0,0
20728,13.99,2.717,1,0,0
108328,28.78,3.343,0,0,0
60640,17.48,2.628,1,0,0
14336,27.83,2.622,1,0,0
7680,43.16,2.578,1,0,0
121360,37.84,1.92,329,1,0
444240,29.13,5.928,0,0,0
36136,22.25,2.894,1,0,0
2997560,17.04,5.507,367,2,0
14136,17.9,2.885,0,0,0
27872,11.78,2.809,1,0,0
21696,15.27,2.656,1,0,0
20320,19.89,3.013,1,0,0
4882288,12.41,5.819,842,1,0
15224,21.34,2.603,1,0,0
56272,27.35,3.928,0,0,0
95744,25.95,2.964,1,0,0
352976,18.97,4.051,142,0,0
85504,16.15,2.826,1,0,0
16920,17.75,3.983,0,0,0
4300800,17.26,4.254,335,3,0
59832,39.22,2.244,1,0,0
267384,18.44,2.96,1,0,0
850352,14.11,5.552,0,0,0
45352,25.65,2.535,1,0,0
16184,18.19,2.774,1,0,0
114653,23.73,3.595,150,0,0
18432,32.09,3.28,0,0,0
15144,17.61,2.815,1,0,0
15672,20.12,2.546,1,0,0
106296,17.8,2.778,1,0,0
35208,21.12,2.902,1,0,0
5120,57.05,2.795,0,0,0
12600,11.83,2.758,0,0,0
15256,16.34,2.832,1,0,0
151552,34.97,2.529,127,0,0
2062264,13.92,5.599,680,1,0
168696,22.78,3.99,0,0,0
8192,54.19,2.888,0,0,0
45413,29.77,3.152,69,0,0
285992,26.0,2.839,1,0,0
49448,25.17,2.525,1,0,0
21344,18.47,2.696,1,0,0
34872,27.68,3.756,53,1,0
4601784,23.11,5.813,854,1,0
3507080,33.9,3.791,381,1,0
4608,59.59,2.264,1,0,0
23888,21.83,2.347,1,0,0
203704,18.56,5.135,165,0,0
193336,21.48,3.115,1,0,0
158720,23.0,2.821,1,0,0
21824,51.15,1.277,0,0,0
167936,30.4,2.56,151,1,0
2622848,28.42,3.89,360,1,0
409960,15.5,3.678,100,0,0
595184,17.37,3.448,187,1,0
797624,28.43,2.981,1,0,0
16168,18.47,2.937,1,0,0
483328,74.34,2.725,149,1,0
86016,55.37,1.938,62,1,0
27056,17.63,2.686,1,0,0
18704,21.81,2.58,1,0,0
249040,21.76,2.994,1,0,0
39944,18.22,2.779,1,0,0
17192,17.1,2.86,1,0,0
4608,54.38,2.647,1,0,0
15160,17.97,2.806,1,0,0
5139968,13.34,5.094,240,1,0
144128,13.87,3.019,1,0,0
714664,17.69,5.57,252,1,0
844800,34.06,2.963,1,0,0
50256,19.95,3.302,65,1,0
28472,20.35,3.024,1,0,0
454640,15.57,5.355,112,1,0
24064,27.34,4.267,50,1,0
23216,15.08,2.643,1,0,0
19792,20.61,2.648,1,0,0
24328,16.42,4.289,0,0,0
49888,32.22,2.709,0,0,0
84264,17.46,3.762,30,0,0
31232,11.65,2.823,1,0,0
17208,18.89,2.81,1,0,0
17232,17.13,2.771,1,0,0
18744,19.64,2.806,1,0,0
16048,19.19,2.642,1,0,0
925456,16.08,3.367,231,1,0
18744,19.78,2.894,1,0,0
12288,54.98,2.244,27,1,0
260180,19.25,4.187,325,0,0
33120,22.94,4.671,60,1,0
67880,15.0,3.141,1,0,0
15992,18.19,2.765,1,0,0
252752,22.47,3.062,1,0,0
310192,30.27,3.34,95,0,0
34304,30.07,2.802,1,0,0
59365976,20.97,4.068,173,1,0
40960,73.54,1.246,15,0,0
26616,12.05,2.605,1,0,0
33280,28.23,2.881,1,0,0
17240,16.89,3.957,0,0,0
11776,47.99,2.428,1,0,0
15656,17.31,2.892,1,0,0
413992,19.69,2.833,1,0,0
385024,19.35,3.192,232,1,0
16168,19.94,2.769,1,0,0
63368,35.35,2.131,1,0,0
2716472,16.17,3.887,132,2,0
36352,17.34,3.042,0,0,0
14136,20.21,2.33,1,0,0
30504,56.22,1.267,0,0,0
63272,30.65,3.684,0,0,0
262144,43.18,3.198,163,1,0
1261568,32.38,3.18,1,0,0
55560,34.14,3.258,0,0,0
5632,48.85,2.725,1,0,0
3706048,15.59,4.8,194,1,0
122880,23.64,2.859,1,0,0
84304,18.25,2.699,1,0,0
831488,37.71,2.774,0,0,0
131072,31.61,3.09,145,1,0
20480,30.96,2.822,1,0,0
4096,56.98,2.88,0,0,0
70144,30.75,2.77,1,0,0
503808,17.18,3.169,177,1,0
24768,12.84,4.1,0,0,0
17720,18.51,2.695,1,0,0
54712,16.21,3.98,47,1,0
37688,26.94,2.675,1,0,0
15712,17.51,2.922,1,0,0
361896,20.62,3.017,1,0,0
48480,21.2,4.557,0,0,0
5120,53.61,2.574,1,0,0
26552,19.79,2.962,1,0,0
10240,35.11,3.215,0,0,0
91576,21.19,4.077,187,0,0
3072,57.1,2.965,0,0,0
4608,55.84,2.604,1,0,0
15360,26.27,2.63,1,0,0
31560,26.07,2.928,39,0,0
48368,19.37,2.241,1,0,0
38912,26.66,2.935,1,0,0
24000,20.54,2.918,1,0,0
591872,18.23,4.369,89,1,0
5120,47.99,2.535,1,0,0
586080,26.24,3.44,1,0,0
200704,25.67,2.448,167,1,0
879544,13.78,5.249,574,1,0
174080,31.39,3.547,0,0,0
33928,16.35,4.151,32,1,0
27920,11.78,2.813,1,0,0
79144,21.79,3.057,1,0,0
57344,58.25,1.678,74,0,0
194784,23.03,2.976,1,0,0
5120,52.27,2.597,1,0,0
128312,18.29,3.182,1,0,0
18232,26.62,2.264,0,0,0
61440,55.83,2.125,26,0,0
18744,17.79,2.912,1,0,0
73512,20.54,2.936,1,0,0
28512,18.45,2.948,1,0,0
1460152,14.6,5.374,1733,1,0
90112,38.6,2.276,112,1,0
23864,21.49,2.687,1,0,0
15184,19.79,2.589,1,0,0
255328,12.18,2.895,1,0,0
2560,62.46,2.846,0,0,0
5149112,13.12,5.762,781,1,0
31816,24.15,2.96,47,1,0
118200,22.34,3.114,1,0,0
1986080,17.3,4.243,520,1,0
73728,50.39,2.669,0,0,0
1396616,20.28,5.053,179,0,0
22328,16.1,2.973,1,0,0
298640,19.65,2.792,1,0,0
215040,21.81,3.129,1,0,0
20480,51.09,2.844,0,0,0
218920,21.63,4.248,0,0,0
869376,31.03,2.796,1,0,0
48976,26.21,2.636,1,0,0
84416,40.54,1.728,68,1,0
94208,38.88,2.308,139,1,0
46888,25.22,2.541,1,0,0
25384,20.75,2.76,1,0,0
192512,30.06,2.314,167,1,0
15144,19.96,2.626,1,0,0
339968,22.12,3.3,228,1,0
22352,9.88,3.98,0,0,0
356280,15.54,5.429,271,1,0
17840,23.55,2.533,0,0,0
94720,15.93,5.322,0,0,0
261416,21.4,2.976,1,0,0
235304,22.62,5.558,0,0,0
35768,21.77,3.195,26,0,0
14688,17.67,2.775,1,0,0
20944,45.73,2.532,0,0,0
27648,27.09,2.833,1,0,0
254464,23.51,2.934,1,0,0
15672,20.9,3.699,0,0,0
34685592,49.64,4.89,140,1,0
15712,20.07,2.598,1,0,0
155880,25.66,2.86,1,0,0
1393712,5.94,2.766,1,0,0
11616,18.41,3.413,0,0,0
5120,56.76,2.451,1,0,0
56560,20.84,2.508,1,0,0
113376,13.75,2.743,1,0,0
18311264,37.27,3.798,281,0,0
603640,19.12,4.163,295,0,0
21856,18.24,2.793,1,0,0
2798008,25.86,4.964,318,1,0
157696,25.37,4.507,99,1,0
318968,21.24,3.153,1,0,0
257592,21.14,3.896,102,1,0
25440,20.71,2.587,1,0,0
98304,31.86,2.479,59,1,0
80168,19.25,2.663,1,0,0
17720,18.34,2.73,1,0,0
1882272,18.92,5.725,0,0,0
15144,17.25,2.927,1,0,0
102400,43.59,1.918,80,1,0
183608,24.13,2.902,1,0,0
16384,52.25,2.95,0,0,0
14136,17.49,2.935,0,0,0
15672,17.69,2.848,1,0,0
959216,16.22,4.515,228,1,0
26368,10.49,2.845,1,0,0
32768,25.93,2.743,1,0,0
15184,18.43,2.797,1,0,0
28040,11.09,2.825,1,0,0
3414288,19.47,3.742,110,2,0
257024,27.47,4.7,113,1,0
41528,25.21,4.028,90,2,0
220584,16.01,2.59,1,0,0
131072,38.56,2.437,87,1,0
59832,16.82,3.785,66,1,0
55120,24.68,2.709,1,0,0
26096,11.9,2.581,1,0,0
27912,20.45,2.888,1,0,0
23472,14.66,2.569,1,0,0
91384,14.09,3.006,1,0,0
6144,50.94,2.615,1,0,0
18216,22.26,2.579,1,0,0
45352,25.8,2.506,1,0,0
90896,24.76,3.054,1,0,0
74680,16.3,4.526,153,1,0
18968,19.07,2.926,1,0,0
26424,17.74,2.802,1,0,0
11776,27.38,2.668,1,0,0
11776,28.19,2.593,1,0,0
407392,29.91,3.007,1,0,0
22528,33.58,2.925,1,0,0
69952,23.29,3.479,1,0,0
176712,22.88,3.031,1,0,0
29136,44.04,2.511,0,0,0
162816,17.02,4.701,0,0,0
22872,38.29,3.024,0,0,0
14076888,14.94,5.517,613,1,0
53248,57.92,1.712,107,0,0
29848,15.11,2.99,1,0,0
24576,89.42,0.942,0,0,0
153168,33.61,3.112,133,0,0
62264,25.49,2.541,1,0,0
254904,17.24,5.182,397,1,0
61320,21.12,3.055,1,0,0
23848,20.49,2.799,1,0,0
46592,26.79,2.836,1,0,0
14176,17.26,2.962,0,0,0
94048,21.05,2.666,1,0,0
16184,19.24,2.726,1,0,0
262144,26.16,3.236,163,1,0
4608,54.62,2.725,1,0,0
58680,18.74,2.832,1,0,0
555960,15.82,5.451,334,1,0
38696,41.67,2.824,0,0,0
5120,55.94,2.541,1,0,0
73568,20.7,2.805,1,0,0
848648,13.33,5.807,0,0,0
2560,58.2,2.972,0,0,0
21232,14.65,2.746,1,0,0
69472,29.07,2.608,1,0,0
19752,19.64,2.647,1,0,0
180736,24.04,4.695,94,1,0
24928,17.39,2.885,1,0,0
118784,54.22,2.094,38,1,0
5632,59.66,2.795,0,0,0
37376,25.97,2.857,1,0,0
89736,18.45,3.002,1,0,0
245992,40.45,4.172,0,0,0
1859584,17.07,3.768,374,1,0
239440,22.08,4.16,0,0,0
16736,18.33,2.663,1,0,0
16720,17.39,2.891,1,0,0
134496,15.85,2.801,1,0,0
33824,16.38,4.165,0,0,0
8192,45.83,2.571,1,0,0
630648,27.91,3.442,1,0,0
323000,13.96,4.686,284,1,0
131936,8.39,2.953,1,0,0
683008,27.39,2.959,1,0,0
65536,72.58,1.105,18,0,0
69928,22.16,3.184,1,0,0
345560,26.14,3.549,163,0,0
26976,19.41,2.813,1,0,0
4608,55.1,2.916,0,0,0
36704,35.7,2.479,0,0,0
335272,26.49,4.688,118,1,0
26144,19.32,3.06,1,0,0
28672,26.04,3.438,6,0,0
21000,55.13,0.921,0,0,0
47968,19.07,5.508,0,0,0
21192,14.29,2.68,1,0,0
1269560,22.62,4.226,1,0,0
163840,28.42,2.411,1,0,0
100352,51.47,2.85,0,0,0
20816,21.39,2.615,1,0,0
30552,14.1,2.775,1,0,0
41712,16.65,2.911,1,0,0
79656,26.3,5.055,0,0,0
49928,33.36,2.582,0,0,0
5120,52.75,2.654,1,0,0
20696,14.7,2.576,1,0,0
5120,54.79,2.548,1,0,0
21288,19.82,2.701,1,0,0
5120,53.03,2.596,1,0,0
13824,51.71,2.313,27,1,0
168200,21.66,4.75,162,1,0
16736,18.72,2.792,1,0,0
26848,11.32,2.733,1,0,0
2377016,16.07,3.914,123,2,0
79176,48.21,2.12,40,0,0
19752,18.71,2.72,1,0,0
3584,53.4,3.055,0,0,0
80896,25.44,2.819,1,0,0
3584,59.26,2.44,1,0,0
16248,18.73,2.891,1,0,0
16384,47.35,3.127,0,0,0
10976528,16.94,3.757,564,2,0
15360,53.19,2.905,0,0,0
53056,5.92,4.523,0,0,0
28512,19.26,2.819,1,0,0
16736,17.32,2.885,1,0,0
41736,40.99,1.254,0,0,0
3492128,38.74,2.868,0,0,0
15872,52.15,2.908,0,0,0
145200,21.94,2.911,1,0,0
341944,15.8,5.446,254,1,0
54784,23.79,2.745,1,0,0
15184,17.84,2.821,1,0,0
3584,53.54,2.812,1,0,0
31856,9.98,2.683,1,0,0
722040,25.82,2.946,1,0,0
589536,23.9,3.068,1,0,0
304976,18.99,5.981,0,0,0
368640,50.18,3.204,0,0,0
53248,68.91,1.747,15,0,0
255488,52.6,3.132,0,0,0
93816,23.37,4.612,0,0,0
75776,30.83,3.299,1,0,0
89736,18.45,3.002,1,0,0
18944,37.05,3.515,52,1,0
4096,62.26,2.248,1,0,0
16896,33.34,2.781,1,0,0
21816,19.62,2.856,1,0,0
28672,39.51,3.706,0,0,0
7168,40.88,4.083,0,0,0
83752,18.94,2.391,1,0,0
16720,21.11,2.637,1,0,0
14848,47.88,2.336,27,1,0
9216,37.25,3.75,0,0,0
8169472,20.72,5.444,148,0,0
7168,44.14,2.663,1,0,0
79224,27.42,3.965,232,1,0
6386392,21.08,4.773,152,1,0
194832,24.69,4.33,0,0,0
17704,18.02,2.797,1,0,0
184320,31.31,2.225,178,1,0
15632,17.11,2.828,1,0,0
33032,14.14,2.684,1,0,0
621808,25.39,2.944,1,0,0
219560,33.57,2.644,0,0,0
17704,22.07,2.259,1,0,0
40256,41.07,1.642,0,0,0
22056,51.39,1.149,0,0,0
17704,19.13,2.709,1,0,0
48480,19.52,2.786,1,0,0
46944,23.08,3.128,1,0,0
38400,31.44,2.846,1,0,0
16928,19.81,2.753,1,0,0
62704,18.57,3.061,1,0,0
3837160,23.51,4.984,114,1,0
31584,18.86,2.952,1,0,0
22976,47.56,1.484,0,0,0
468920,15.75,4.305,120,1,0
854440,16.13,5.292,0,0,0
8192,56.71,2.788,0,0,0
4608,56.36,2.94,0,0,0
327680,23.75,2.468,169,1,0
139264,34.39,2.159,111,1,0
3867800,15.08,4.779,221,2,0
33280,28.58,2.699,1,0,0
21256,13.83,2.886,1,0,0
14688,18.24,2.578,1,0,0
17192,19.61,2.775,1,0,0
4622992,17.17,5.304,1322,2,0
30256,16.35,2.792,1,0,0
79800,21.61,3.982,93,0,0
24064,34.62,2.73,1,0,0
766224,10.95,3.655,1,0,0
50827864,22.95,4.047,172,2,0
288680,19.45,4.212,102,1,0
110344,28.16,2.684,1,0,0
28864,13.23,4.214,0,0,0
36752,16.44,2.816,1,0,0
12288,35.93,2.752,1,0,0
964288,17.61,3.722,172,0,0
581632,22.09,3.322,511,1,0
851968,16.96,3.624,257,1,0
15184,18.02,2.84,1,0,0
261176,19.72,4.917,146,1,0
1481000,23.81,2.535,1,0,0
1245344,16.93,5.595,0,0,0
26112,54.22,2.843,0,0,0
864256,32.46,2.966,0,0,0
498736,22.11,4.53,113,1,0
713168,18.71,4.533,259,2,0
20944,50.03,1.916,0,0,0
124856,16.17,4.773,138,1,0
534056,20.69,3.024,1,0,0
372736,22.15,2.664,165,1,0
15200,18.87,2.734,1,0,0
320072,31.8,2.71,163,1,0
55192,42.15,3.845,0,0,0
488248,20.33,2.94,1,0,0
365456,49.76,2.378,0,0,0
734784,31.03,2.944,1,0,0
122880,28.19,2.784,1,0,0
141624,25.67,3.844,0,0,0
15200,16.46,2.999,1,0,0
94208,37.8,2.464,96,0,0
52024,20.58,3.059,1,0,0
6656,44.38,2.855,1,0,0
2299272,5.99,4.61,0,0,0
39720,21.85,2.359,1,0,0
192440,17.49,4.74,284,1,0
16720,19.29,2.79,1,0,0
13688,19.97,2.711,1,0,0
27384,11.94,2.702,1,0,0
36688,16.24,3.054,1,0,0
1514824,28.74,2.966,1,0,0
30032,24.2,1.774,1,0,0
12288,39.54,3.605,0,0,0
757760,14.97,3.653,149,1,0
28536,19.31,2.688,1,0,0
259880,17.55,4.674,0,0,0
108368,27.82,3.37,0,0,0
120400,15.5,3.703,45,0,0
639008,47.88,3.583,0,0,0
65600,16.02,4.437,89,1,0
21696,15.62,2.649,1,0,0
1390640,28.22,3.046,1,0,0
29520,39.04,1.642,1,0,0
14880,20.04,2.356,1,0,0
50016,7.86,2.511,1,0,0
106496,32.75,2.559,115,1,0
328784,22.65,4.364,135,1,0
152952,20.52,3.076,1,0,0
61705,26.65,3.36,70,0,0
75312,34.04,3.154,70,1,0
96624,40.33,1.996,105,0,0
96448,21.57,2.775,1,0,0
178616,16.12,3.572,35,0,0
23096,19.02,3.029,1,0,0
139776,26.27,2.789,1,0,0
28032,17.33,3.042,1,0,0
177592,16.01,3.281,1,0,0
16680,14.93,2.809,1,0,0
319616,18.39,2.942,1,0,0
23352,18.87,2.924,1,0,0
17832,18.37,2.808,1,0,0
204800,27.92,2.551,124,1,0
71488,25.55,3.241,1,0,0
90112,26.95,2.721,1,0,0
15280,19.74,2.543,1,0,0
55736,14.91,3.865,54,1,0
171872,12.19,3.378,1,0,0
1377104,10.18,5.249,167,1,0
75264,21.61,2.869,1,0,0
468280,21.61,3.004,1,0,0
1244600,15.68,5.348,810,1,0
182048,20.73,3.182,1,0,0
400680,22.48,3.057,1,0,0
76032,16.17,2.656,1,0,0
73656,23.53,3.618,37,0,0
8424376,17.98,4.399,438,2,0
79656,19.08,2.71,1,0,0
24576,88.56,1.009,0,0,0
119544,21.89,2.661,1,0,0
19336,20.24,2.945,1,0,0
16184,17.62,2.814,1,0,0
90112,40.38,2.342,120,1,0
812256,30.02,2.735,1,0,0
15992,19.37,2.66,1,0,0
12288,26.27,2.576,1,0,0
30040,12.84,2.857,1,0,0
232640,23.98,2.906,170,2,0
20960,53.01,1.388,0,0,0
18792,24.35,3.387,0,0,0
17208,18.58,2.723,1,0,0
246200,16.35,5.28,374,1,0
6960640,23.48,4.949,220,1,0
19136,11.19,4.036,0,0,0
100176,28.36,3.725,0,0,0
705024,15.21,5.004,96,1,0
331264,50.92,2.79,0,0,0
484728,45.41,5.009,466,1,0
177464,16.04,5.554,143,2,0
759592,18.28,5.404,0,0,0
61000,16.71,3.3,65,1,0
24136,21.27,2.69,1,0,0
49792,19.22,3.729,41,0,0
14248,16.29,2.259,1,0,0
29696,35.18,2.742,1,0,0
102400,42.82,1.608,0,0,0
14200,21.15,2.641,1,0,0
16184,18.96,2.879,1,0,0
19136,11.27,3.994,0,0,0
15656,17.14,3.04,1,0,0
14848,26.72,3.638,0,0,0
24968,19.87,4.352,46,1,0
665016,14.22,5.277,552,1,0
16296,16.42,4.01,0,0,0
16720,16.96,2.894,1,0,0
16680,21.98,2.303,1,0,0
104232,14.88,2.777,1,0,0
980776,13.99,2.285,0,0,0
21384,20.53,2.766,1,0,0
29968,13.22,2.656,1,0,0
144960,27.93,3.533,81,0,0
6656,50.87,2.492,1,0,0
5632,50.91,2.579,1,0,0
3130296,17.27,5.481,1280,1,0
4855560,24.18,2.994,1,0,0
102400,41.45,3.099,87,0,0
5120,54.02,2.555,1,0,0
5120,59.0,2.364,1,0,0
256952,17.38,5.215,331,1,0
37744,17.86,3.412,1,0,0
42360,29.94,2.697,1,0,0
30720,51.95,2.786,0,0,0
87336,21.16,3.086,1,0,0
4096,49.29,3.001,1,0,0
151552,17.78,5.026,262,1,0
1807024,17.23,5.693,0,0,0
12864,14.29,4.122,0,0,0
34616,47.65,2.134,0,0,0
14688,19.1,2.655,1,0,0
31888,10.13,2.676,1,0,0
82216,19.02,2.696,1,0,0
20832,17.37,2.804,1,0,0
200704,30.13,3.088,201,2,0
95552,39.86,3.058,71,0,0
5632,43.77,2.953,1,0,0
17192,21.69,2.638,1,0,0
23816,19.94,2.832,1,0,0
17760,18.94,2.881,1,0,0
45056,57.07,1.936,80,1,0
89952,4.37,2.731,1,0,0
119656,20.72,3.632,132,0,0
29576,17.3,2.994,1,0,0
16184,19.24,2.726,1,0,0
39720,23.69,2.564,1,0,0
16168,20.15,2.62,1,0,0
93808,20.79,4.641,0,0,0
3584,57.9,2.944,0,0,0
62392,17.53,3.912,56,1,0
6144,46.44,2.716,1,0,0
32040,22.92,2.807,1,0,0
56992,17.5,2.67,1,0,0
16168,18.21,2.687,1,0,0
21552,15.62,2.545,1,0,0
85944,19.66,4.491,81,1,0
1196856,14.72,4.506,151,1,0
311296,23.28,3.359,121,1,0
13312,26.41,3.208,1,0,0
101016,20.77,3.034,1,0,0
34304,34.05,2.804,1,0,0
13312,53.59,2.762,0,0,0
19968,28.73,2.629,1,0,0
140784,33.33,2.62,116,1,0
67664,15.03,4.909,77,0,0
114488,15.81,2.712,1,0,0
15184,19.74,2.605,1,0,0
351160,14.2,5.293,433,1,0
21808,52.31,1.032,0,0,0
187320,17.51,5.128,325,1,0
33280,28.23,2.881,1,0,0
3584,65.01,2.36,1,0,0
314640,22.93,3.024,1,0,0
19136,9.67,3.902,0,0,0
109568,51.26,2.851,0,0,0
122808,17.15,4.773,103,1,0
332128,21.1,2.886,1,0,0
108472,20.82,4.761,85,1,0
31744,49.63,2.821,0,0,0
143360,32.31,2.365,1,0,0
120912,22.31,4.845,130,0,0
23352,17.83,2.997,1,0,0
34736,17.55,2.744,1,0,0
71896,16.19,4.326,67,1,0
23352,18.77,3.023,1,0,0
1239072,27.61,4.566,65,1,0
26888,10.53,2.867,1,0,0
18728,23.44,2.253,1,0,0
13888,16.81,3.845,0,0,0
81248,26.92,2.673,1,0,0
39936,28.17,2.834,1,0,0
20912,15.7,2.971,1,0,0
19752,18.95,2.674,1,0,0
53168,23.91,2.753,1,0,0
737208,15.58,5.424,409,1,0
20832,16.92,2.765,1,0,0
2881592,30.86,3.363,439,1,0
15200,20.59,2.485,1,0,0
5120,58.77,2.399,1,0,0
462632,23.57,2.985,1,0,0
545280,25.2,3.084,1,0,0
27640,12.21,2.71,1,0,0
326144,21.75,2.876,1,0,0
4608,58.4,2.535,1,0,0
39320,12.49,2.948,1,0,0
9912360,22.28,5.014,138,1,0
15184,18.61,2.651,1,0,0
418816,25.97,2.854,1,0,0
40960,73.14,1.165,28,1,0
36352,30.05,2.769,1,0,0
71904,19.9,2.916,1,0,0
332359,18.18,4.481,374,0,0
755496,16.15,6.305,0,0,0
14848,27.2,2.669,1,0,0
51552,17.64,3.189,1,0,0
2323096,16.62,3.439,459,1,0
73512,20.6,2.932,1,0,0
8704,28.92,3.203,0,0,0
283376,18.59,4.148,0,0,0
20944,51.49,1.654,0,0,0
17704,20.49,2.663,1,0,0
16184,19.04,2.86,1,0,0
278368,15.84,5.337,111,1,0
17720,17.88,2.984,1,0,0
3072,54.2,2.998,0,0,0
15672,19.21,2.71,1,0,0
69632,47.5,2.918,0,0,0
53176,15.63,3.792,50,1,0
5120,52.83,2.603,1,0,0
995328,18.75,3.986,179,0,0
247072,14.26,5.72,0,0,0
1943992,17.27,4.922,611,1,0
27392,11.63,2.672,1,0,0
57752,43.65,3.677,0,0,0
514896,24.67,3.073,1,0,0
502864,17.2,5.394,144,3,0
102400,49.7,2.24,28,0,0
20704,14.87,2.537,1,0,0
10752,38.56,2.706,1,0,0
16656,19.09,2.662,1,0,0
82744,18.47,2.914,1,0,0
366120,12.18,5.091,82,1,0
332832,18.28,3.213,1,0,0
293816,14.48,5.102,185,1,0
43872,12.09,2.75,1,0,0
49152,77.5,1.458,33,0,0
22896,48.88,1.264,0,0,0
31016,19.63,2.699,1,0,0
30240,25.36,2.712,1,0,0
9216,38.48,2.85,1,0,0
489480,22.64,4.822,90,0,0
1012152,19.36,5.449,1337,1,0
26552,19.8,2.962,1,0,0
21928,19.0,2.667,1,0,0
143360,33.96,2.115,143,1,0
8192,45.84,2.553,1,0,0
158960,22.58,3.826,81,1,0
577536,20.13,3.204,225,1,0
720646,24.5,4.552,183,1,0
23904,28.77,2.486,14,0,0
1354752,27.98,3.022,1,0,0
12832,10.42,4.91,0,0,0
290656,21.15,3.136,1,0,0
330944,21.61,5.392,237,0,0
4290048,17.3,4.439,0,0,0
332176,23.91,3.106,1,0,0
18874184,15.56,4.019,146,2,0
545280,25.2,3.084,1,0,0
582584,14.3,5.287,843,1,0
67896,19.57,3.104,1,0,0
277432,14.25,5.059,167,1,0
9216,52.47,2.937,0,0,0
24576,54.22,2.902,0,0,0
30520,20.49,2.913,1,0,0
14256,16.31,2.266,1,0,0
155432,25.58,2.879,1,0,0
43832,14.36,2.943,1,0,0
15912,14.55,4.262,0,0,0
5120,59.32,2.392,1,0,0
37376,28.57,2.768,1,0,0
45880,18.3,2.9,1,0,0
19072,18.47,2.986,1,0,0
14648,17.01,2.891,1,0,0
21936,47.51,1.923,0,0,0
635392,21.03,2.897,1,0,0
535888,26.03,2.905,1,0,0
90112,38.84,2.403,76,1,0
89320,11.05,2.912,1,0,0
90112,35.84,2.359,96,1,0
1434352,17.08,5.687,0,0,0
41184,15.67,2.953,1,0,0
241664,21.19,3.644,194,2,0
3584,51.14,2.941,1,0,0
137656,17.89,4.786,128,1,0
86824,19.06,2.399,1,0,0
21952,16.48,2.895,1,0,0
400312,14.58,4.882,152,1,0
257024,51.34,3.163,0,0,0
4608,58.05,2.547,1,0,0
75056,49.99,2.259,61,0,0
267688,33.0,3.331,1,0,0
30088,19.48,2.89,1,0,0
465848,16.38,5.401,457,1,0
21344,19.13,2.765,1,0,0
270120,27.54,2.737,1,0,0
103392,27.06,4.396,0,0,0
323424,9.73,3.281,1,0,0
27648,27.09,2.833,1,0,0
147456,31.87,2.803,125,1,0
309336,24.46,3.765,97,0,0
21328,21.02,4.102,49,1,0
35944,21.46,3.296,34,1,0
120616,28.43,3.85,0,0,0
16280,18.24,2.871,1,0,0
12600,13.41,2.58,0,0,0
81464,19.88,3.373,188,1,0
45056,60.18,1.748,98,0,0
15360,52.38,2.718,0,0,0
99768,18.68,4.178,136,1,0
22200,16.07,2.608,1,0,0
63312,39.25,3.152,0,0,0
2870088,16.58,4.618,298,2,0
27088,44.19,2.294,0,0,0
114616,21.34,3.036,1,0,0
29696,34.34,2.738,1,0,0
11776,47.72,2.443,1,0,0
62304,25.18,2.621,1,0,0
483384,23.73,2.984,1,0,0
3656304,15.54,2.879,698,2,0
47328,15.0,2.812,1,0,0
32000,11.9,2.853,1,0,0
39208,23.85,2.572,1,0,0
18934104,4.86,5.833,184,1,0
90112,35.92,1.714,37,0,0
4608784,15.27,3.582,361,2,0
15712,17.56,2.683,1,0,0
17440,19.04,2.764,1,0,0
19280,18.53,2.911,1,0,0
25912,19.06,2.8,1,0,0
204040,22.79,4.763,314,1,0
172032,25.04,2.953,166,1,0
55736,14.96,3.866,54,1,0
430080,32.47,3.683,215,1,0
19648,13.15,3.673,0,0,0
396288,17.06,4.25,102,1,0
34928,11.6,2.907,1,0,0
211600,21.41,4.938,398,1,0
1609704,27.74,2.942,1,0,0
16208,18.11,2.806,1,0,0
27960,10.41,2.582,1,0,0
30520,21.19,2.886,1,0,0
18232,19.56,2.793,1,0,0
606472,16.17,4.216,125,1,0
24576,88.08,1.023,0,0,0
33064,20.73,2.958,1,0,0
26920,23.07,2.361,1,0,0
20792,17.46,2.648,1,0,0
29432,12.04,2.853,1,0,0
2560,61.95,2.867,0,0,0
14272,13.39,4.109,0,0,0
